word,frequency,zipf_frequency
ironed,5.495408738576248e-05,4.74
ironing,5.495408738576248e-05,4.74
loveliest,5.495408738576248e-05,4.74
lovelier,5.495408738576248e-05,4.74
lovely,5.495408738576248e-05,4.74
lovelies,5.495408738576248e-05,4.74
maddest,5.495408738576248e-05,4.74
madder,5.495408738576248e-05,4.74
mad,5.495408738576248e-05,4.74
magazines,5.495408738576248e-05,4.74
magazine,5.495408738576248e-05,4.74
martin,5.495408738576248e-05,4.74
martins,5.495408738576248e-05,4.74
parliaments,5.495408738576248e-05,4.74
parliament,5.495408738576248e-05,4.74
preparing,5.495408738576248e-05,4.74
prepare,5.495408738576248e-05,4.74
prepared,5.495408738576248e-05,4.74
prepares,5.495408738576248e-05,4.74
referenced,5.495408738576248e-05,4.74
referencing,5.495408738576248e-05,4.74
references,5.495408738576248e-05,4.74
reference,5.495408738576248e-05,4.74
religions,5.495408738576248e-05,4.74
religion,5.495408738576248e-05,4.74
somewhere,5.495408738576248e-05,4.74
strategies,5.495408738576248e-05,4.74
strategy,5.495408738576248e-05,4.74
web,5.495408738576248e-05,4.74
webbed,5.495408738576248e-05,4.74
webbing,5.495408738576248e-05,4.74
webs,5.495408738576248e-05,4.74
wines,5.495408738576248e-05,4.74
wine,5.495408738576248e-05,4.74
angeles,5.370317963702533e-05,4.73
audience,5.370317963702533e-05,4.73
audiences,5.370317963702533e-05,4.73
bays,5.370317963702533e-05,4.73
bayed,5.370317963702533e-05,4.73
baying,5.370317963702533e-05,4.73
bay,5.370317963702533e-05,4.73
blog,5.370317963702533e-05,4.73
closers,5.370317963702533e-05,4.73
coring,5.370317963702533e-05,4.73
core,5.370317963702533e-05,4.73
cored,5.370317963702533e-05,4.73
cores,5.370317963702533e-05,4.73
democratic,5.370317963702533e-05,4.73
description,5.370317963702533e-05,4.73
descriptions,5.370317963702533e-05,4.73
excellent,5.370317963702533e-05,4.73
guarded,5.370317963702533e-05,4.73
guard,5.370317963702533e-05,4.73
guards,5.370317963702533e-05,4.73
guarding,5.370317963702533e-05,4.73
honest,5.370317963702533e-05,4.73
jones,5.370317963702533e-05,4.73
lee,5.370317963702533e-05,4.73
lees,5.370317963702533e-05,4.73
medicine,5.370317963702533e-05,4.73
medicines,5.370317963702533e-05,4.73
mountains,5.370317963702533e-05,4.73
mountain,5.370317963702533e-05,4.73
nuclear,5.370317963702533e-05,4.73
ported,5.370317963702533e-05,4.73
port,5.370317963702533e-05,4.73
porting,5.370317963702533e-05,4.73
ports,5.370317963702533e-05,4.73
presence,5.370317963702533e-05,4.73
presences,5.370317963702533e-05,4.73
reaction,5.370317963702533e-05,4.73
reactions,5.370317963702533e-05,4.73
reducing,5.370317963702533e-05,4.73
reduce,5.370317963702533e-05,4.73
reduces,5.370317963702533e-05,4.73
reduced,5.370317963702533e-05,4.73
solid,5.370317963702533e-05,4.73
solids,5.370317963702533e-05,4.73
spanish,5.370317963702533e-05,4.73
stressed,5.370317963702533e-05,4.73
stresses,5.370317963702533e-05,4.73
stressing,5.370317963702533e-05,4.73
stress,5.370317963702533e-05,4.73
taste,5.370317963702533e-05,4.73
tasting,5.370317963702533e-05,4.73
tasted,5.370317963702533e-05,4.73
tastes,5.370317963702533e-05,4.73
teas,5.370317963702533e-05,4.73
tea,5.370317963702533e-05,4.73
victory,5.370317963702533e-05,4.73
victories,5.370317963702533e-05,4.73
afternoons,5.248074602497723e-05,4.72
afternoon,5.248074602497723e-05,4.72
assistants,5.248074602497723e-05,4.72
assistant,5.248074602497723e-05,4.72
britain,5.248074602497723e-05,4.72
citizens,5.248074602497723e-05,4.72
citizen,5.248074602497723e-05,4.72
classic,5.248074602497723e-05,4.72
classics,5.248074602497723e-05,4.72
clothe,5.248074602497723e-05,4.72
clothed,5.248074602497723e-05,4.72
clothing,5.248074602497723e-05,4.72
clothes,5.248074602497723e-05,4.72
electric,5.248074602497723e-05,4.72
emergency,5.248074602497723e-05,4.72
emergencies,5.248074602497723e-05,4.72
entirely,5.248074602497723e-05,4.72
failure,5.248074602497723e-05,4.72
failures,5.248074602497723e-05,4.72
festival,5.248074602497723e-05,4.72
festivals,5.248074602497723e-05,4.72
flats,5.248074602497723e-05,4.72
flat,5.248074602497723e-05,4.72
flatter,5.248074602497723e-05,4.72
flattest,5.248074602497723e-05,4.72
fuelled,5.248074602497723e-05,4.72
fueling,5.248074602497723e-05,4.72
fueled,5.248074602497723e-05,4.72
fuelling,5.248074602497723e-05,4.72
fuel,5.248074602497723e-05,4.72
fuels,5.248074602497723e-05,4.72
harries,5.248074602497723e-05,4.72
harried,5.248074602497723e-05,4.72
harrying,5.248074602497723e-05,4.72
harry,5.248074602497723e-05,4.72
hello,5.248074602497723e-05,4.72
hellos,5.248074602497723e-05,4.72
initialing,5.248074602497723e-05,4.72
initial,5.248074602497723e-05,4.72
initialled,5.248074602497723e-05,4.72
initialed,5.248074602497723e-05,4.72
initialling,5.248074602497723e-05,4.72
initials,5.248074602497723e-05,4.72
introduces,5.248074602497723e-05,4.72
introduced,5.248074602497723e-05,4.72
introduce,5.248074602497723e-05,4.72
introducing,5.248074602497723e-05,4.72
johnson,5.248074602497723e-05,4.72
kicks,5.248074602497723e-05,4.72
kicked,5.248074602497723e-05,4.72
kicking,5.248074602497723e-05,4.72
kick,5.248074602497723e-05,4.72
mailing,5.248074602497723e-05,4.72
mail,5.248074602497723e-05,4.72
mailed,5.248074602497723e-05,4.72
mails,5.248074602497723e-05,4.72
massive,5.248074602497723e-05,4.72
pair,5.248074602497723e-05,4.72
paired,5.248074602497723e-05,4.72
pairing,5.248074602497723e-05,4.72
pairs,5.248074602497723e-05,4.72
planing,5.248074602497723e-05,4.72
planed,5.248074602497723e-05,4.72
planes,5.248074602497723e-05,4.72
plane,5.248074602497723e-05,4.72
plenty,5.248074602497723e-05,4.72
princes,5.248074602497723e-05,4.72
prince,5.248074602497723e-05,4.72
proper,5.248074602497723e-05,4.72
quarters,5.248074602497723e-05,4.72
quartering,5.248074602497723e-05,4.72
quartered,5.248074602497723e-05,4.72
quarter,5.248074602497723e-05,4.72
regional,5.248074602497723e-05,4.72
regionals,5.248074602497723e-05,4.72
scott,5.248074602497723e-05,4.72
session,5.248074602497723e-05,4.72
sessions,5.248074602497723e-05,4.72
shaped,5.248074602497723e-05,4.72
shapes,5.248074602497723e-05,4.72
shape,5.248074602497723e-05,4.72
shaping,5.248074602497723e-05,4.72
sky,5.248074602497723e-05,4.72
skying,5.248074602497723e-05,4.72
skied,5.248074602497723e-05,4.72
skies,5.248074602497723e-05,4.72
teaching,5.248074602497723e-05,4.72
taught,5.248074602497723e-05,4.72
teach,5.248074602497723e-05,4.72
teachings,5.248074602497723e-05,4.72
teaches,5.248074602497723e-05,4.72
toward,5.248074602497723e-05,4.72
transfer,5.248074602497723e-05,4.72
transferring,5.248074602497723e-05,4.72
transfers,5.248074602497723e-05,4.72
transferred,5.248074602497723e-05,4.72
uppers,5.248074602497723e-05,4.72
upper,5.248074602497723e-05,4.72
useful,5.248074602497723e-05,4.72
valley,5.248074602497723e-05,4.72
valleys,5.248074602497723e-05,4.72
willing,5.248074602497723e-05,4.72
zoning,5.248074602497723e-05,4.72
zones,5.248074602497723e-05,4.72
zone,5.248074602497723e-05,4.72
zoned,5.248074602497723e-05,4.72
accidents,5.128613839913648e-05,4.71
accident,5.128613839913648e-05,4.71
advances,5.128613839913648e-05,4.71
advancing,5.128613839913648e-05,4.71
advance,5.128613839913648e-05,4.71
advanced,5.128613839913648e-05,4.71
alternatives,5.128613839913648e-05,4.71
alternative,5.128613839913648e-05,4.71
anywhere,5.128613839913648e-05,4.71
boats,5.128613839913648e-05,4.71
boated,5.128613839913648e-05,4.71
boating,5.128613839913648e-05,4.71
boat,5.128613839913648e-05,4.71
